run_accession	sample_title
ERR1073651	10317.000005928
ERR1073652	10317.000005929
ERR1073653	10317.000005931
ERR1073654	10317.000005935
ERR1073655	10317.000006009
ERR1073656	10317.000006030
ERR1073657	10317.000006034
ERR1073658	10317.000006065
ERR1073659	10317.000006113
ERR1073660	10317.000006114
ERR1073661	10317.000006641
ERR1073662	10317.000006651
ERR1073663	10317.000006657
ERR1073664	10317.000006666
ERR1073665	10317.000006673
ERR1073666	10317.000006676
ERR1073667	10317.000006684
ERR1073668	10317.000006685
ERR1073669	10317.000006726
ERR1073670	10317.000006742
ERR1073671	10317.000006743
ERR1073672	10317.000006756
ERR1073673	10317.000006757
ERR1073674	10317.000006778
ERR1073675	10317.000006789
ERR1073676	10317.000006794
ERR1073677	10317.000006795
ERR1073678	10317.000006808
ERR1073679	10317.000006809
ERR1073680	10317.000006818
ERR1073681	10317.000006819
ERR1073682	10317.000006893
ERR1073683	10317.000006894
ERR1073684	10317.000006895
ERR1073685	10317.000006970
ERR1073686	10317.000009353
ERR1073687	10317.000001062
ERR1073688	10317.000001079
ERR1073689	10317.000001127
ERR1073690	10317.000001139
ERR1073691	10317.000001182
ERR1073692	10317.000001184
ERR1073693	10317.000001208
ERR1073694	10317.000001321
ERR1073695	10317.000001325
ERR1073696	10317.000001376
ERR1073697	10317.000001379
ERR1073698	10317.000001396
ERR1073699	10317.000001450
ERR1073700	10317.000001477
ERR1073701	10317.000001505
ERR1073702	10317.000001513
ERR1073703	10317.000001533
ERR1073704	10317.000001535
ERR1073705	10317.000001546
ERR1073706	10317.000001565
ERR1073707	10317.000001618
ERR1073708	10317.000001697
ERR1073709	10317.000001701
ERR1073710	10317.000001732
ERR1073711	10317.000001778
ERR1073712	10317.000001792
ERR1073713	10317.000001799
ERR1073714	10317.000001805
ERR1073715	10317.000001811
ERR1073716	10317.000001862
ERR1073717	10317.000001895
ERR1073718	10317.000001902
ERR1073719	10317.000001965
ERR1073720	10317.000002013
ERR1073721	10317.000002014
ERR1073722	10317.000002049
ERR1073723	10317.000002063
ERR1073724	10317.000002099
ERR1073725	10317.000002100
ERR1073726	10317.000002111
ERR1073727	10317.000002112
ERR1073728	10317.000002157
ERR1073729	10317.000002159
ERR1073730	10317.000002181
ERR1073731	10317.000002182
ERR1073732	10317.000002184
ERR1073733	10317.000002191
ERR1073734	10317.000002198
ERR1073735	10317.000002221
ERR1073736	10317.000002222
ERR1073737	10317.000002253
ERR1073738	10317.000002259
ERR1073739	10317.000002281
ERR1073740	10317.000002360
ERR1073741	10317.000002392
ERR1073742	10317.000002418
ERR1073743	10317.000002445
ERR1073744	10317.000002449
ERR1073745	10317.000002450
ERR1073746	10317.000002467
ERR1073747	10317.000002468
ERR1073748	10317.000002489
ERR1073749	10317.000002490
ERR1073750	10317.000002491
ERR1073751	10317.000002492
ERR1073752	10317.000002493
ERR1073753	10317.000002498
ERR1073754	10317.000002530
ERR1073755	10317.000002568
ERR1073756	10317.000002620
ERR1073757	10317.000002649
ERR1073758	10317.000002665
ERR1073759	10317.000002669
ERR1073760	10317.000002670
ERR1073761	10317.000002703
ERR1073762	10317.000002704
ERR1073763	10317.000002740
ERR1073764	10317.000002793
ERR1073765	10317.000002807
ERR1073766	10317.000002809
ERR1073767	10317.000002813
ERR1073768	10317.000002831
ERR1073769	10317.000002841
ERR1073770	10317.000002842
ERR1073771	10317.000002860
ERR1073772	10317.000002864
ERR1073773	10317.000002878
ERR1073774	10317.000002881
ERR1073775	10317.000002882
ERR1073776	10317.000002921
ERR1073777	10317.000002922
ERR1073778	10317.000002958
ERR1073779	10317.000002965
ERR1073780	10317.000003027
ERR1073781	10317.000003033
ERR1073782	10317.000003046
ERR1073783	10317.000003063
ERR1073784	10317.000003137
ERR1073785	10317.000003168
ERR1073786	10317.000003172
ERR1073787	10317.000003173
ERR1073788	10317.000003174
ERR1073789	10317.000003175
ERR1073790	10317.000003215
ERR1073791	10317.000003227
ERR1073792	10317.000003228
ERR1073793	10317.000003266
ERR1073794	10317.000003267
ERR1073795	10317.000003334
ERR1073796	10317.000003338
ERR1073797	10317.000003349
ERR1073798	10317.000003350
ERR1073799	10317.000003351
ERR1073800	10317.000003358
ERR1073801	10317.000003359
ERR1073802	10317.000003386
ERR1073803	10317.000003409
ERR1073804	10317.000003425
ERR1073805	10317.000003426
ERR1073806	10317.000003431
ERR1073807	10317.000003437
ERR1073808	10317.000003440
ERR1073809	10317.000003452
ERR1073810	10317.000003453
ERR1073811	10317.000003537
ERR1073812	10317.000003538
ERR1073813	10317.000003559
ERR1073814	10317.000003714
ERR1073815	10317.000003715
ERR1073816	10317.000003716
ERR1073817	10317.000003809
ERR1073818	10317.000003812
ERR1073819	10317.000003818
ERR1073820	10317.000003819
ERR1073821	10317.000003830
ERR1073822	10317.000003891
ERR1073823	10317.000003949
ERR1073824	10317.000003952
ERR1073825	10317.000003981
ERR1073826	10317.000003982
ERR1073827	10317.000003995
ERR1073828	10317.000004010
ERR1073829	10317.000004018
ERR1073830	10317.000004062
ERR1073831	10317.000004076
ERR1073832	10317.000004161
ERR1073833	10317.000004208
ERR1073834	10317.000004220
ERR1073835	10317.000004225
ERR1073836	10317.000004226
ERR1073837	10317.000004294
ERR1073838	10317.000004596
ERR1073839	10317.000004613
ERR1073840	10317.000004618
ERR1073841	10317.000004625
ERR1073842	10317.000004631
ERR1073843	10317.000004645
ERR1073844	10317.000004650
ERR1073845	10317.000004651
ERR1073846	10317.000004672a
ERR1073847	10317.000004672b
ERR1073848	10317.000004692
ERR1073849	10317.000004703
ERR1073850	10317.000004721
ERR1073851	10317.000004734
ERR1073852	10317.000004747
ERR1073853	10317.000004765
ERR1073854	10317.000004775
ERR1073855	10317.000004786
ERR1073856	10317.000004787
ERR1073857	10317.000004790
ERR1073858	10317.000004792
ERR1073859	10317.000004793
ERR1073860	10317.000004813
ERR1073861	10317.000004814
ERR1073862	10317.000004836
ERR1073863	10317.000004837
ERR1073864	10317.000004849
ERR1073865	10317.000004878
ERR1073866	10317.000004879
ERR1073867	10317.000004903
ERR1073868	10317.000004921
ERR1073869	10317.000004922
ERR1073870	10317.000004923
ERR1073871	10317.000004927
ERR1073872	10317.000004930
ERR1073873	10317.000004931
ERR1073874	10317.000004932
ERR1073875	10317.000004971
ERR1073876	10317.000004972
ERR1073877	10317.000004973
ERR1073878	10317.000004974
ERR1073879	10317.000004985
ERR1073880	10317.000005012
ERR1073881	10317.000005019
ERR1073882	10317.000005020
ERR1073883	10317.000005038
ERR1073884	10317.000005062
ERR1073885	10317.000005063
ERR1073886	10317.000005064
ERR1073887	10317.000005072
ERR1073888	10317.000005082
ERR1073889	10317.000005087
ERR1073890	10317.000005259
ERR1073891	10317.000005362
ERR1073892	10317.000005422
ERR1073893	10317.000005454
ERR1073894	10317.000005552
ERR1073895	10317.000005553
ERR1073896	10317.000005567
ERR1073897	10317.000005647
ERR1073898	10317.000005685
ERR1073899	10317.000005702
ERR1073900	10317.000005703
ERR1073901	10317.000005713
ERR1073902	10317.000005716
ERR1073903	10317.000005725
ERR1073904	10317.000005726
ERR1073905	10317.000005727
ERR1073906	10317.000005750
ERR1073907	10317.000005753
ERR1073908	10317.000005754
ERR1073909	10317.000005782
ERR1073910	10317.000005785
ERR1073911	10317.000005789
ERR1073912	10317.000005790
ERR1073913	10317.000005791
ERR1073914	10317.000005814
ERR1073915	10317.000005839
ERR1073916	10317.000005843
ERR1073917	10317.000005844
ERR1073918	10317.000005845
ERR1073919	10317.000005846
ERR1073920	10317.000005887
ERR1073921	10317.000005891
ERR1073922	10317.000005893
ERR1073923	10317.000005900
ERR1073924	10317.000005907
ERR1073925	10317.000005911
ERR1073926	10317.000005918
ERR1073927	10317.000005920
ERR1073928	10317.000005921
ERR1073929	10317.000005924
ERR1073930	10317.000005927
ERR1073931	10317.000005930
ERR1073932	10317.000005936
ERR1073933	10317.000005937
ERR1073934	10317.000005939
ERR1073935	10317.000005946
ERR1073936	10317.000005965
ERR1073937	10317.000005966
ERR1073938	10317.000005970
ERR1073939	10317.000005971
ERR1073940	10317.000005981
ERR1073941	10317.000005983
ERR1073942	10317.000005989
ERR1073943	10317.000005990
ERR1073944	10317.000005992
ERR1073945	10317.000005997
ERR1073946	10317.000005999
ERR1073947	10317.000006001
ERR1073948	10317.000006020
ERR1073949	10317.000006021
ERR1073950	10317.000006026
ERR1073951	10317.000006037
ERR1073952	10317.000006042
ERR1073953	10317.000006049
ERR1073954	10317.000006050
ERR1073955	10317.000006053
ERR1073956	10317.000006064
ERR1073957	10317.000006071
ERR1073958	10317.000006072
ERR1073959	10317.000006078
ERR1073960	10317.000006080
ERR1073961	10317.000006098
ERR1073962	10317.000006100
ERR1073963	10317.000006106
ERR1073964	10317.000006111
ERR1073965	10317.000006134
ERR1073966	10317.000006135
ERR1073967	10317.000006619
ERR1073968	10317.000006620
ERR1073969	10317.000006625
ERR1073970	10317.000006626
ERR1073971	10317.000006634
ERR1073972	10317.000006635
ERR1073973	10317.000006636
ERR1073974	10317.000006637
ERR1073975	10317.000006645
ERR1073976	10317.000006650
ERR1073977	10317.000006659
ERR1073978	10317.000006661
ERR1073979	10317.000006662
ERR1073980	10317.000006664
ERR1073981	10317.000006665
ERR1073982	10317.000006670
ERR1073983	10317.000006678
ERR1073984	10317.000006679
ERR1073985	10317.000006688
ERR1073986	10317.000006690
ERR1073987	10317.000006691
ERR1073988	10317.000006694
ERR1073989	10317.000006695
ERR1073990	10317.000006702
ERR1073991	10317.000006703
ERR1073992	10317.000006710
ERR1073993	10317.000006711
ERR1073994	10317.000006714
ERR1073995	10317.000006715
ERR1073996	10317.000006716
ERR1073997	10317.000006717
ERR1073998	10317.000006728
ERR1073999	10317.000006729
ERR1074000	10317.000006733
ERR1074001	10317.000006737
ERR1074002	10317.000006740
ERR1074003	10317.000006741
ERR1074004	10317.000006752
ERR1074005	10317.000006762
ERR1074006	10317.000006766
ERR1074007	10317.000006767
ERR1074008	10317.000006776
ERR1074009	10317.000006777
ERR1074010	10317.000006788
ERR1074011	10317.000006796
ERR1074012	10317.000006797
ERR1074013	10317.000006800
ERR1074014	10317.000006801
ERR1074015	10317.000006802
ERR1074016	10317.000006803
ERR1074017	10317.000006804
ERR1074018	10317.000006848
ERR1074019	10317.000006850
ERR1074020	10317.000006852
ERR1074021	10317.000006863
ERR1074022	10317.000006864
ERR1074023	10317.000006912
ERR1074024	10317.000006925
ERR1074025	10317.000006926
ERR1074026	10317.000006927
ERR1074027	10317.000006939
ERR1074028	10317.000006941
ERR1074029	10317.000006942
ERR1074030	10317.000006943
ERR1074031	10317.000006944
ERR1074032	10317.000006949
ERR1074033	10317.000006971
ERR1074034	10317.000006993
ERR1074035	10317.000007005
ERR1074036	10317.000007009
ERR1074037	10317.000007010
ERR1074038	10317.000007025
ERR1074039	10317.000007037
ERR1074040	10317.000007039
ERR1074041	10317.000007040
ERR1074042	10317.000007043
ERR1074043	10317.000007068
ERR1074044	10317.000007139
ERR1074045	10317.000007174
ERR1074046	10317.000007183
ERR1074047	10317.000007184
ERR1074048	10317.000007645
ERR1074049	10317.000007666
ERR1074050	10317.000007669
ERR1074051	10317.000007675
ERR1074052	10317.000007678
ERR1074053	10317.000007684
ERR1074054	10317.000007727
ERR1074055	10317.000007728
ERR1074056	10317.000007729
ERR1074057	10317.000007732
ERR1074058	10317.000007734
ERR1074059	10317.000007746
ERR1074060	10317.000008955
ERR1074061	10317.000008962
ERR1074062	10317.000008972
ERR1074063	10317.000008982
ERR1074064	10317.000008989
ERR1074065	10317.000009009
ERR1074066	10317.000009011
ERR1074067	10317.000009013
ERR1074068	10317.000009035
ERR1074069	10317.000009085
ERR1074070	10317.000009108
ERR1074071	10317.000009109
ERR1074072	10317.000009111
ERR1074073	10317.000009117
ERR1074074	10317.000009118
ERR1074075	10317.000009134
ERR1074076	10317.000009139
ERR1074077	10317.000009149
ERR1074078	10317.000009180
ERR1074079	10317.000009195
ERR1074080	10317.000009204
ERR1074081	10317.000009238
ERR1074082	10317.000009353a
ERR1074083	10317.000009353b
ERR1074084	10317.000009372
ERR1074085	10317.000009413
ERR1074086	10317.000009427
ERR1074087	10317.000009430
ERR1074088	10317.000009526
ERR1074089	10317.000009528
ERR1074090	10317.000009529
ERR1074091	10317.000009530
ERR1074092	10317.000009531
ERR1074093	10317.000009532
ERR1074094	10317.000009535
ERR1074095	10317.000009624
ERR1074096	10317.000009766
ERR1074097	10317.000009767
ERR1074098	10317.Blank16.A7.r4
ERR1074099	10317.Blank16.B7.r4
ERR1074100	10317.Blank16.C7.r4
ERR1074101	10317.Blank16.D12.r4
ERR1074102	10317.Blank16.D7.r4
ERR1074103	10317.Blank16.E7.r4
ERR1074104	10317.Blank16.F7.r4
ERR1074105	10317.Blank16.G7.r4
ERR1074106	10317.Blank16.H7.r4
ERR1074107	10317.Blank18.A6.r4
ERR1074108	10317.Blank18.B6.r4
ERR1074109	10317.Blank18.C6.r4
ERR1074110	10317.Blank18.D6.r4
ERR1074111	10317.Blank18.E6.r4
ERR1074112	10317.Blank18.F6.r4
ERR1074113	10317.Blank18.G6.r4
ERR1074114	10317.Blank18.H6.r4
ERR1074115	10317.Blank19.A8.r4
ERR1074116	10317.Blank19.B8.r4
ERR1074117	10317.Blank19.C8.r4
ERR1074118	10317.Blank19.D8.r4
ERR1074119	10317.Blank19.E8.r4
ERR1074120	10317.Blank19.F8.r4
ERR1074121	10317.Blank19.G8.r4
ERR1074122	10317.Blank19.H8.r4
ERR1074123	10317.Blank20.C2.r4
ERR1074124	10317.Blank20.C8.r4
ERR1074125	10317.Blank20.D8.r4
ERR1074126	10317.Blank20.E8.r4
ERR1074127	10317.Blank20.F8.r4
ERR1074128	10317.Blank20.G8.r4
ERR1074129	10317.Blank20.H8.r4
ERR1074130	10317.Blank24r.A12.r4
ERR1074131	10317.Blank24r.B12.r4
ERR1074132	10317.Blank24r.C12.r4
ERR1074133	10317.Blank24r.D12.r4
ERR1074134	10317.Blank24r.E12.r4
ERR1074135	10317.Blank24r.E8.r4
ERR1074136	10317.Blank24r.F12.r4
ERR1074137	10317.Blank24r.F8.r4
ERR1074138	10317.Blank24r.G12.r4
ERR1074139	10317.Blank24r.G8.r4
ERR1074140	10317.Blank24r.H12.r4
ERR1074141	10317.Blank24r.H8.r4
ERR1074142	10317.blank20.G2.r4
ERR1074147	10317.000001022
ERR1074148	10317.000001069
ERR1074149	10317.000001114
ERR1074150	10317.000001120
ERR1074151	10317.000001125
ERR1074152	10317.000001156
ERR1074153	10317.000001214
ERR1074154	10317.000001232
ERR1074155	10317.000001241
ERR1074156	10317.000001265
ERR1074157	10317.000001270
ERR1074158	10317.000001315
ERR1074159	10317.000001345
ERR1074160	10317.000001389
ERR1074161	10317.000001390
ERR1074162	10317.000001391
ERR1074163	10317.000001401
ERR1074164	10317.000001410
ERR1074165	10317.000001464
ERR1074166	10317.000001493
ERR1074167	10317.000001544
ERR1074168	10317.000001555
ERR1074169	10317.000001580
ERR1074170	10317.000001582
ERR1074171	10317.000001590
ERR1074172	10317.000001593
ERR1074173	10317.000001600
ERR1074174	10317.000001621
ERR1074175	10317.000001630
ERR1074176	10317.000001631
ERR1074177	10317.000001640
ERR1074178	10317.000001662
ERR1074179	10317.000001699
ERR1074180	10317.000001719
ERR1074181	10317.000001748
ERR1074182	10317.000001759
ERR1074183	10317.000001787
ERR1074184	10317.000001837
ERR1074185	10317.000001851
ERR1074186	10317.000001905
ERR1074187	10317.000001906
ERR1074188	10317.000001912
ERR1074189	10317.000001944
ERR1074190	10317.000002005
ERR1074191	10317.000002023
ERR1074192	10317.000002029
ERR1074193	10317.000002068
ERR1074194	10317.000002078
ERR1074195	10317.000002079
ERR1074196	10317.000002080
ERR1074197	10317.000002125
ERR1074198	10317.000002126
ERR1074199	10317.000002146
ERR1074200	10317.000002152
ERR1074201	10317.000002160
ERR1074202	10317.000002162
ERR1074203	10317.000002171
ERR1074204	10317.000002175
ERR1074205	10317.000002176
ERR1074206	10317.000002183
ERR1074207	10317.000002201
ERR1074208	10317.000002202
ERR1074209	10317.000002260
ERR1074210	10317.000002282
ERR1074211	10317.000002288
ERR1074212	10317.000002301
ERR1074213	10317.000002302
ERR1074214	10317.000002309
ERR1074215	10317.000002350
ERR1074216	10317.000002370
ERR1074217	10317.000002435
ERR1074218	10317.000002451
ERR1074219	10317.000002452
ERR1074220	10317.000002457
ERR1074221	10317.000002458
ERR1074222	10317.000002472
ERR1074223	10317.000002497
ERR1074224	10317.000002511
ERR1074225	10317.000002529
ERR1074226	10317.000002533
ERR1074227	10317.000002534
ERR1074228	10317.000002567
ERR1074229	10317.000002581
ERR1074230	10317.000002616
ERR1074231	10317.000002619
ERR1074232	10317.000002645
ERR1074233	10317.000002646
ERR1074234	10317.000002688
ERR1074235	10317.000002735
ERR1074236	10317.000002771
ERR1074237	10317.000002772
ERR1074238	10317.000002778
ERR1074239	10317.000002801
ERR1074240	10317.000002802
ERR1074241	10317.000002808
ERR1074242	10317.000002810
ERR1074243	10317.000002812
ERR1074244	10317.000002824A
ERR1074245	10317.000002824B
ERR1074246	10317.000002874
ERR1074247	10317.000002877
ERR1074248	10317.000002897
ERR1074249	10317.000002911
ERR1074250	10317.000002944
ERR1074251	10317.000002997
ERR1074252	10317.000003003
ERR1074253	10317.000003004
ERR1074254	10317.000003031
ERR1074255	10317.000003061
ERR1074256	10317.000003062
ERR1074257	10317.000003079
ERR1074258	10317.000003081
ERR1074259	10317.000003083
ERR1074260	10317.000003088
ERR1074261	10317.000003089
ERR1074262	10317.000003090
ERR1074263	10317.000003145
ERR1074264	10317.000003146
ERR1074265	10317.000003147
ERR1074266	10317.000003154
ERR1074267	10317.000003155
ERR1074268	10317.000003177
ERR1074269	10317.000003224
ERR1074270	10317.000003226
ERR1074271	10317.000003265
ERR1074272	10317.000003336
ERR1074273	10317.000003360
ERR1074274	10317.000003410
ERR1074275	10317.000003411
ERR1074276	10317.000003436
ERR1074277	10317.000003441
ERR1074278	10317.000003451
ERR1074279	10317.000003529
ERR1074280	10317.000003531
ERR1074281	10317.000003532
ERR1074282	10317.000003549
ERR1074283	10317.000003550
ERR1074284	10317.000003551
ERR1074285	10317.000003557
ERR1074286	10317.000003603
ERR1074287	10317.000003650
ERR1074288	10317.000003651
ERR1074289	10317.000003729
ERR1074290	10317.000003730
ERR1074291	10317.000003731
ERR1074292	10317.000003732
ERR1074293	10317.000003761
ERR1074294	10317.000003799
ERR1074295	10317.000003838
ERR1074296	10317.000003894
ERR1074297	10317.000003896
ERR1074298	10317.000003954
ERR1074299	10317.000003955
ERR1074300	10317.000003956
ERR1074301	10317.000003983
ERR1074302	10317.000004025
ERR1074303	10317.000004026
ERR1074304	10317.000004142
ERR1074305	10317.000004144
ERR1074306	10317.000004147
ERR1074307	10317.000004148
ERR1074308	10317.000004162
ERR1074309	10317.000004187
ERR1074310	10317.000004278
ERR1074311	10317.000004280
ERR1074312	10317.000004602
ERR1074313	10317.000004611
ERR1074314	10317.000004633
ERR1074315	10317.000004662
ERR1074316	10317.000004666
ERR1074317	10317.000004679
ERR1074318	10317.000004693
